code,image_file,object_type_raw,object_type,material_raw,material_group,integrity_raw,integrity,part_zone_raw,part_zone,label_is_missing_part_zone,label_is_missing_material,label_is_uncertain_object_type,label_is_uncertain_part_zone
Нц-106-11,Нц-106-11_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-23-0261,Нц-23-0261_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-0561,Нц-23-0561_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-1058,Нц-23-1058_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-23-1080,Нц-23-1080_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-1215,Нц-23-1215_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-1503,Нц-23-1503_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-23-1785,Нц-23-1785_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-1970,Нц-23-1970_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-2064,Нц-23-2064_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-2163,Нц-23-2163_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-23-2188,Нц-23-2188_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-23-2266,Нц-23-2266_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-23-2271,Нц-23-2271_orig.jpg,Тарелка,тарелка,Глина,clay,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-24-026,Нц-24-026_orig.jpg,Тарелка,тарелка,Стекло,glass,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-24-129,Нц-24-129_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-24-130,Нц-24-130_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-24-190,Нц-24-190_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-25-0068,Нц-25-0068_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-25-0093,Нц-25-0093_orig.jpg,Изразец,изразец,Керамика,ceramic,Целый,whole,unknown,unknown,True,False,False,False
Нц-25-0417,Нц-25-0417_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-25-0652,Нц-25-0652_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-25-0730,Нц-25-0730_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-25-0759,Нц-25-0759_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-25-1004,Нц-25-1004_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-26-027,Нц-26-027_orig.jpg,Изразец,изразец,Глина,clay,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-261,Нц-27-261_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-470,Нц-27-470_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-481,Нц-27-481_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-493,Нц-27-493_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-537,Нц-27-537_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-591,Нц-27-591_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-27-617,Нц-27-617_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-29-17,Нц-29-17_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-025,Нц-30-025_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-065,Нц-30-065_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-131,Нц-30-131_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-662,Нц-30-662_orig.jpg,Крышка,крышка,Стекло,glass,Фрагмент,fragment,lid,lid,False,False,False,False
Нц-30-689,Нц-30-689_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-30-705,Нц-30-705_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-30-716,Нц-30-716_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-30-733,Нц-30-733_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-736,Нц-30-736_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-899,Нц-30-899_orig.jpg,Блюдце,блюдце,Дерево,other,Фрагмент,fragment,profile,profile,False,False,False,False
Нц-30-935,Нц-30-935_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-968,Нц-30-968_orig.jpg,Блюдце,блюдце,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-30-982,Нц-30-982_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0148,Нц-31-0148_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0204,Нц-31-0204_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0251,Нц-31-0251_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0391,Нц-31-0391_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0593,Нц-31-0593_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-31-0639,Нц-31-0639_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-31-0850,Нц-31-0850_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0018,Нц-32-0018_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0019,Нц-32-0019_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0024,Нц-32-0024_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0062,Нц-32-0062_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0063,Нц-32-0063_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-32-0087,Нц-32-0087_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0096,Нц-32-0096_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0099,Нц-32-0099_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0101,Нц-32-0101_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0130,Нц-32-0130_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0136,Нц-32-0136_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0217,Нц-32-0217_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0339,Нц-32-0339_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
Нц-32-0344,Нц-32-0344_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0466,Нц-32-0466_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0509,Нц-32-0509_orig.jpg,Тарелка,тарелка,Фарфор,porcelain,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0785,Нц-32-0785_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,handle,handle,False,False,False,False
Нц-32-0837,Нц-32-0837_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0918,Нц-32-0918_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-0937,Нц-32-0937_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-0978,Нц-32-0978_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-32-1000,Нц-32-1000_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-32-1037,Нц-32-1037_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-0068,Нц-33-0068_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0072,Нц-33-0072_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0075,Нц-33-0075_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-0113,Нц-33-0113_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0129,Нц-33-0129_orig.jpg,Крышка,крышка,Стекло,glass,Фрагмент,fragment,lid,lid,False,False,False,False
Нц-33-0135,Нц-33-0135_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0179,Нц-33-0179_orig.jpg,Блюдце,блюдце,Фарфор,porcelain,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0286,Нц-33-0286_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-33-0307,Нц-33-0307_orig.jpg,Изразец,изразец,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-0621,Нц-33-0621_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-0703,Нц-33-0703_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-1349,Нц-33-1349_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-1499,Нц-33-1499_orig.jpg,Тарелка,тарелка,Фаянс,faience,Целый,whole,base,base,False,False,False,False
Нц-33-1686,Нц-33-1686_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-1713,Нц-33-1713_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-1733,Нц-33-1733_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-33-1878,Нц-33-1878_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2946,Нц-33-2946_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2470,Нц-33-2470_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-2608,Нц-33-2608_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-2748,Нц-33-2748_orig.jpg,Миска,миска,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-2751,Нц-33-2751_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-2813,Нц-33-2813_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2934,Нц-33-2934_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2938,Нц-33-2938_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2959,Нц-33-2959_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2987,Нц-33-2987_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-2988,Нц-33-2988_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-2989,Нц-33-2989_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-2990,Нц-33-2990_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-2991,Нц-33-2991_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,wall,wall,False,False,False,False
Нц-33-3019,Нц-33-3019_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-3732,Нц-33-3732_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,base,base,False,False,False,False
Нц-33-4316,Нц-33-4316_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-4872,Нц-33-4872_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-5144,Нц-33-5144_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
Нц-33-5186,Нц-33-5186_orig.jpg,Крышка,крышка,Керамика,ceramic,Фрагмент,fragment,lid,lid,False,False,False,False
Нц-33-5212,Нц-33-5212_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-5293,Нц-33-5293_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,rim,rim,False,False,False,False
Нц-33-5509,Нц-33-5509_orig.jpg,Тарелка,тарелка,Фаянс,faience,Фрагмент,fragment,base,base,False,False,False,False
Нц-33-5519,Нц-33-5519_orig.jpg,Тарелка,тарелка,Керамика,ceramic,Фрагмент,fragment,unknown,unknown,True,False,False,False
